z,x,y
0.4967598752118647,17,32
0.4938271651044488,18,32
0.48360008746385574,19,32
0.4787021540105343,20,32
0.47397678159177303,21,32
0.467438206076622,22,32
0.46152162179350853,23,32
0.45479992032051086,24,32
0.43747419118881226,25,32
0.41115881502628326,26,32
0.39693719148635864,27,32
0.39516109228134155,28,32
0.3939351439476013,29,32
0.38270987570285797,30,32
0.3700670599937439,31,32
0.37045930325984955,32,32
0.36986953020095825,33,32
0.36323490738868713,34,32
0.3703089505434036,35,32
0.364922896027565,36,32
0.3617895394563675,37,32
0.3604820966720581,38,32
0.352520614862442,39,32
0.3477303981781006,40,32
0.3585556149482727,41,32
0.3730788379907608,42,32
0.38138430565595627,43,32
0.38071969896554947,44,32
0.37216681241989136,45,32
0.371514156460762,46,32
0.37430644035339355,47,32
0.37823808938264847,48,32
0.3866841271519661,49,32
0.3983013182878494,50,32
0.4058610424399376,51,32
0.4062465727329254,52,32
0.39688917249441147,53,32
0.3924245983362198,54,32
0.3924247920513153,55,32
0.3996468260884285,56,32
0.40186110883951187,57,32
0.40503013879060745,58,32
0.40648943185806274,59,32
0.40681909024715424,60,32
0.40590010583400726,61,32
0.4142042398452759,62,32
0.4252508133649826,63,32
0.43232670426368713,64,32
0.4576088786125183,65,32
0.4815401826053858,66,32
0.4870873801410198,67,32
0.4981369903543964,68,32
0.5104181254282594,69,32
0.5211361814290285,70,32
0.5274260379374027,71,32
0.5261096619069576,72,32
0.5269683673977852,73,32
0.5230336897075176,74,32
0.532019380480051,75,32
0.5374176613986492,76,32
0.5401096157729626,77,32
0.540034107863903,78,32
0.5390966609120369,79,32
0.5384762175381184,80,32
0.5360468924045563,81,32
0.5332077033817768,82,32
0.5315756611526012,83,32
0.5298637859523296,84,32
0.5346323847770691,85,32
0.5389244705438614,86,32
0.5431217923760414,87,32
0.5525521412491798,88,32
0.5564795546233654,89,32
0.564368300139904,90,32
0.5724063217639923,91,32
0.5794421955943108,92,32
0.5723909139633179,93,32
0.5720383748412132,94,32
0.5710653737187386,95,32
0.576126329600811,96,32
0.5726704746484756,97,32
0.5718661621212959,98,32
0.5714756026864052,99,32
0.5709860920906067,100,32
0.5728762969374657,101,32
0.5728532671928406,102,32
0.5795653089880943,103,32
0.5903702527284622,104,32
0.5983426943421364,105,32
0.6072855368256569,106,32
0.622494250535965,107,32
0.6333995014429092,108,32
0.6320714801549911,109,32
0.6270272582769394,110,32
0.6106126233935356,111,32
0.6071566417813301,112,32
0.6071873977780342,113,32
0.6099173724651337,114,32
0.5989685356616974,115,32
0.5889600142836571,116,32
0.5865826457738876,117,32
0.5874819681048393,118,32
0.5833211541175842,119,32
0.575256384909153,120,32
0.5671373084187508,121,32
0.560589075088501,122,32
0.5596489906311035,123,32
0.555618692189455,124,32
0.5479445345699787,125,32
0.5480856336653233,126,32
0.550534825772047,127,32
0.5575102940201759,128,32
0.5569321550428867,129,32
0.5494151152670383,130,32
0.5556370764970779,131,32
0.5587163232266903,132,32
0.5589845888316631,133,32
0.5535792894661427,134,32
0.5526900179684162,135,32
0.5514687225222588,136,32
0.5557649806141853,137,32
0.564996749162674,138,32
0.5760036185383797,139,32
0.5780653432011604,140,32
0.5823623910546303,141,32
0.5853472873568535,142,32
0.5866471603512764,143,32
0.5888842716813087,144,32
0.5816927626729012,145,32
0.5730982571840286,146,32
0.5765551254153252,147,32
0.5703218802809715,148,32
0.5637699961662292,149,32
0.5198123995214701,0,33
0.5247613675892353,1,33
0.5267129689455032,2,33
0.5298488363623619,3,33
0.5301535688340664,4,33
0.5278274118900299,5,33
0.5245911087840796,6,33
0.5226448327302933,7,33
0.5120857674628496,8,33
0.5028836254496127,9,33
0.49788720323704183,10,33
0.4987344880355522,11,33
0.5017845021793619,12,33
0.5007703320588917,13,33
0.5046842340379953,14,33
0.5062389262020588,15,33
0.5036536930128932,16,33
0.49888176179956645,17,33
0.4937689760699868,18,33
0.4890461880713701,19,33
0.48086857609450817,20,33
0.47449645958840847,21,33
0.46823106706142426,22,33
0.4614695645868778,23,33
0.4505773298442364,24,33
0.43607035279273987,25,33
0.419027678668499,26,33
0.4118610844016075,27,33
0.4056003987789154,28,33
0.40044793486595154,29,33
0.3927282840013504,30,33
0.3868142068386078,31,33
0.3851217031478882,32,33
0.37907087057828903,33,33
0.37668149918317795,34,33
0.37151767313480377,35,33
0.363037645816803,36,33
0.3568151891231537,37,33
0.3541582226753235,38,33
0.35105395317077637,39,33
0.34444282948970795,40,33
0.35959653556346893,41,33
0.36902332305908203,42,33
0.37797997891902924,43,33
0.3758627101778984,44,33
0.3790552169084549,45,33
0.3793538212776184,46,33
0.375435434281826,47,33
0.3829050809144974,48,33
0.38957037031650543,49,33
0.3909696191549301,50,33
0.400820292532444,51,33
0.3993955925107002,52,33
0.4000169709324837,53,33
0.3958268091082573,54,33
0.39366787672042847,55,33
0.39205215871334076,56,33
0.3935021460056305,57,33
0.39885788410902023,58,33
0.40215933322906494,59,33
0.3980061784386635,60,33
0.39455512911081314,61,33
0.39751536399126053,62,33
0.4108770936727524,63,33
0.4356819614768028,64,33
0.4540173150599003,65,33
0.4711865019053221,66,33
0.4876104788854718,67,33
0.5061034662649035,68,33
0.5104046417400241,69,33
0.5144126517698169,70,33
0.5152376107871532,71,33
0.5135611528530717,72,33
0.5148480031639338,73,33
0.513069711625576,74,33
0.5160257015377283,75,33
0.5231332369148731,76,33
0.5185507517307997,77,33
0.5123612517490983,78,33
0.5133142787963152,79,33
0.5091628273949027,80,33
0.5074163405224681,81,33
0.5052719721570611,82,33
0.506206227466464,83,33
0.50589036103338,84,33
0.5136717008426785,85,33
0.5239915642887354,86,33
0.5331835970282555,87,33
0.5336857847869396,88,33
0.5378357581794262,89,33
0.5485269501805305,90,33
0.5597076565027237,91,33
0.5669210106134415,92,33
0.5629346594214439,93,33
0.5659859925508499,94,33
0.560197688639164,95,33
0.5586473643779755,96,33
0.5573935359716415,97,33
0.5523932538926601,98,33
0.5495302677154541,99,33
0.5461437404155731,100,33
0.5489826649427414,101,33
0.551280003041029,102,33
0.5558094419538975,103,33
0.5683173388242722,104,33
0.5785688534379005,105,33
0.595393605530262,106,33
0.6078121438622475,107,33
0.6114139556884766,108,33
0.6150419414043427,109,33
0.6116081550717354,110,33
0.6014927625656128,111,33
0.5902443006634712,112,33
0.5897145941853523,113,33
0.5897557586431503,114,33
0.5844807624816895,115,33
0.5815938413143158,116,33
0.578068308532238,117,33
0.57086431235075,118,33
0.563302606344223,119,33
0.5569646842777729,120,33
0.549628958106041,121,33
0.5401471368968487,122,33
0.5364920049905777,123,33
0.5286577548831701,124,33
0.5253240130841732,125,33
0.5239283293485641,126,33
0.5258134938776493,127,33
0.52736577950418,128,33
0.5276584085077047,129,33
0.5291036646813154,130,33
0.5326125472784042,131,33
0.5401928685605526,132,33
0.535747442394495,133,33
0.5300696920603514,134,33
0.5313449949026108,135,33
0.5286361500620842,136,33
0.5322288833558559,137,33
0.5382384434342384,138,33
0.5506441928446293,139,33
0.5550782345235348,140,33
0.5629202127456665,141,33
0.5661762729287148,142,33
0.5718324854969978,143,33
0.5732282176613808,144,33
0.5673340186476707,145,33
0.563129372894764,146,33
0.5707442313432693,147,33
0.5615738518536091,148,33
0.5544351413846016,149,33
0.5017870167503133,0,34
0.5151512501761317,1,34
0.516985684633255,2,34
0.5255281869322062,3,34
0.5282085128128529,4,34
0.5211063381284475,5,34
0.52149473503232,6,34
0.5173956677317619,7,34
0.5089815929532051,8,34
0.5044957650825381,9,34
0.5018572153057903,10,34
0.5074363993480802,11,34
0.5112229362130165,12,34
0.5079220309853554,13,34
0.5056783906184137,14,34
0.5115185445174575,15,34
0.5101486118510365,16,34
0.5024062783923,17,34
0.493563009891659,18,34
0.4890742748975754,19,34
0.48232641629874706,20,34
0.47752739675343037,21,34
0.46937895752489567,22,34
0.4626104086637497,23,34
0.45202234759926796,24,34
0.43907975032925606,25,34
0.4267992824316025,26,34
0.4176369085907936,27,34
0.4108557030558586,28,34
0.4045614004135132,29,34
0.39681798219680786,30,34
0.38861942291259766,31,34
0.38831014186143875,32,34
0.38673387467861176,33,34
0.3837215304374695,34,34
0.3697567880153656,35,34
0.3672390580177307,36,34
0.36001038551330566,37,34
0.35156723856925964,38,34
0.3466867506504059,39,34
0.35072265565395355,40,34
0.35517923533916473,41,34
0.3624328076839447,42,34
0.3641855865716934,43,34
0.3694028854370117,44,34
0.3787485435605049,45,34
0.3764926418662071,46,34
0.37880006432533264,47,34
0.3839687332510948,48,34
0.39019470661878586,49,34
0.39365869015455246,50,34
0.4034409075975418,51,34
0.39811232686042786,52,34
0.39770375192165375,53,34
0.39565931260585785,54,34
0.39399130642414093,55,34
0.3933299407362938,56,34
0.3860814943909645,57,34
0.38813793659210205,58,34
0.38987696915864944,59,34
0.38768942654132843,60,34
0.38935883343219757,61,34
0.389098197221756,62,34
0.4009728729724884,63,34
0.42482587695121765,64,34
0.4422655738890171,65,34
0.46719785779714584,66,34
0.48883224185556173,67,34
0.4992427979595959,68,34
0.5042535397224128,69,34
0.5029657024424523,70,34
0.5093490313738585,71,34
0.5106159932911396,72,34
0.5137154087424278,73,34
0.5163164436817169,74,34
0.5206909831613302,75,34
0.5229082815349102,76,34
0.5116389943286777,77,34
0.5056539033539593,78,34
0.5044054463505745,79,34
0.5008026952855289,80,34
0.5034683591220528,81,34
0.4990203025517985,82,34
0.4951222729869187,83,34
0.4962989848572761,84,34
0.5080008460208774,85,34
0.5203313753008842,86,34
0.527237631380558,87,34
0.5385222099721432,88,34
0.5442340970039368,89,34
0.5530128553509712,90,34
0.5672782883048058,91,34
0.5691503807902336,92,34
0.5621146969497204,93,34
0.56324702501297,94,34
0.5609587132930756,95,34
0.5532040372490883,96,34
0.5494618266820908,97,34
0.537311777472496,98,34
0.5321135930716991,99,34
0.5285094399005175,100,34
0.5302510969340801,101,34
0.5338572114706039,102,34
0.5413391441106796,103,34
0.5571914538741112,104,34
0.5714033246040344,105,34
0.5854729041457176,106,34
0.5942607149481773,107,34
0.597306601703167,108,34
0.6017487645149231,109,34
0.5982614383101463,110,34
0.5951986163854599,111,34
0.5900124758481979,112,34
0.5875979065895081,113,34
0.5800010338425636,114,34
0.5808901563286781,115,34
0.5797211080789566,116,34
0.5741364657878876,117,34
0.5602237209677696,118,34
0.55664137378335,119,34
0.5466060303151608,120,34
0.5399674475193024,121,34
0.533201027661562,122,34
0.5295783821493387,123,34
0.5224705282598734,124,34
0.5128852436318994,125,34
0.5061855772510171,126,34
0.5028270941693336,127,34
0.5071079144254327,128,34
0.5139971431344748,129,34
0.5207382440567017,130,34
0.5176912490278482,131,34
0.5221820119768381,132,34
0.524513391777873,133,34
0.5178603809326887,134,34
0.5174086820334196,135,34
0.5170593671500683,136,34
0.5253093391656876,137,34
0.5281365793198347,138,34
0.5366853587329388,139,34
0.5435516349971294,140,34
0.5554820075631142,141,34
0.548959843814373,142,34
0.5550444424152374,143,34
0.5705837905406952,144,34
0.5682231932878494,145,34
0.5675891563296318,146,34
0.5548621974885464,147,34
0.5554954148828983,148,34
0.5531492307782173,149,34
0.49955553241306916,0,35
0.5115100918337703,1,35
0.51315061096102,2,35
0.5268532615154982,3,35
0.5240937639027834,4,35
0.5213312208652496,5,35
0.5226878561079502,6,35
0.5182216241955757,7,35
0.5130411526188254,8,35
0.5134527590125799,9,35
0.5138418143615127,10,35
0.5207780450582504,11,35
0.527286596596241,12,35
0.5230480786412954,13,35
0.5176487136632204,14,35
0.5178061574697495,15,35
0.5126153463497758,16,35
0.5032248827628791,17,35
0.4927771291695535,18,35
0.4881419539451599,19,35
0.48483744729310274,20,35
0.48446688801050186,21,35
0.4811935443431139,22,35
0.47351811826229095,23,35
0.4605727382004261,24,35
0.4482972212135792,25,35
0.43520569056272507,26,35
0.4247099831700325,27,35
0.4205472096800804,28,35
0.4132824242115021,29,35
0.4005407467484474,30,35
0.39789997041225433,31,35
0.3953264579176903,32,35
0.39720671623945236,33,35
0.38820594549179077,34,35
0.37985215336084366,35,35
0.3727850764989853,36,35
0.36694711446762085,37,35
0.35544243454933167,38,35
0.35209228098392487,39,35
0.3491145968437195,40,35
0.3463713973760605,41,35
0.3516165465116501,42,35
0.35540711879730225,43,35
0.36538366973400116,44,35
0.3725751042366028,45,35
0.37546633929014206,46,35
0.3807583600282669,47,35
0.3861440569162369,48,35
0.39381593465805054,49,35
0.39862969517707825,50,35
0.4017103537917137,51,35
0.4025389701128006,52,35
0.40189120173454285,53,35
0.3950545862317085,54,35
0.3889932185411453,55,35
0.3842853903770447,56,35
0.37893684953451157,57,35
0.37794172018766403,58,35
0.3752562627196312,59,35
0.3744601160287857,60,35
0.37758927792310715,61,35
0.3846585601568222,62,35
0.3968025743961334,63,35
0.41449543088674545,64,35
0.4391319751739502,65,35
0.4681462235748768,66,35
0.4884385531768203,67,35
0.49938030360499397,68,35
0.5045457747764885,69,35
0.4977820448111743,70,35
0.5034240651875734,71,35
0.5069740689359605,72,35
0.5077569503337145,73,35
0.510268178768456,74,35
0.5132282394915819,75,35
0.5161421932280064,76,35
0.5085336025804281,77,35
0.5011305357329547,78,35
0.4955510273575783,79,35
0.4919479889795184,80,35
0.4912057649344206,81,35
0.4922736561857164,82,35
0.4876362504437566,83,35
0.4927832535468042,84,35
0.5043276669457555,85,35
0.5106719806790352,86,35
0.5249517001211643,87,35
0.5347683802247047,88,35
0.5436235517263412,89,35
0.5520882122218609,90,35
0.56147875264287,91,35
0.5662925913929939,92,35
0.5639519616961479,93,35
0.5598545670509338,94,35
0.5550666935741901,95,35
0.5417393110692501,96,35
0.5284483321011066,97,35
0.5258823446929455,98,35
0.5198231320828199,99,35
0.5176372211426497,100,35
0.517203675583005,101,35
0.5203256625682116,102,35
0.5324852019548416,103,35
0.5473786368966103,104,35
0.5583081245422363,105,35
0.5718028470873833,106,35
0.578106202185154,107,35
0.5855505391955376,108,35
0.5885196253657341,109,35
0.5922399163246155,110,35
0.5885049849748611,111,35
0.5887138172984123,112,35
0.5869811922311783,113,35
0.5762735605239868,114,35
0.5750877931714058,115,35
0.5783707723021507,116,35
0.5722604393959045,117,35
0.5607333928346634,118,35
0.5504625663161278,119,35
0.5416810922324657,120,35
0.5362764187157154,121,35
0.5321657322347164,122,35
0.5261807404458523,123,35
0.5181188974529505,124,35
0.5075225234031677,125,35
0.5028367505874485,126,35
0.49248404428362846,127,35
0.49809802044183016,128,35
0.5059469323605299,129,35
0.5106404852122068,130,35
0.5069167083129287,131,35
0.5062808664515615,132,35
0.5123700629919767,133,35
0.5130715034902096,134,35
0.5104842809960246,135,35
0.5147059820592403,136,35
0.526882704347372,137,35
0.5307586491107941,138,35
0.537067212164402,139,35
0.5386024005711079,140,35
0.5443667843937874,141,35
0.5430487729609013,142,35
0.552895475178957,143,35
0.5556036718189716,144,35
0.5571384355425835,145,35
0.5513577274978161,146,35
0.5509238466620445,147,35
0.5499688871204853,148,35
0.5475229173898697,149,35
0.49331236723810434,0,36
0.5011517864186317,1,36
0.5161116141825914,2,36
0.5208818390965462,3,36
0.5192448105663061,4,36
0.5120694674551487,5,36
0.5113982073962688,6,36
0.5116898268461227,7,36
0.5101830940693617,8,36
0.5154936332255602,9,36
0.5265467632561922,10,36
0.5336823798716068,11,36
0.5359906852245331,12,36
0.5354549288749695,13,36
0.5340034142136574,14,36
0.5274175852537155,15,36
0.5176733452826738,16,36
0.5068914811126888,17,36
0.49707779521122575,18,36
0.48935610987246037,19,36
0.48458003904670477,20,36
0.4853396685793996,21,36
0.48760206531733274,22,36
0.4842360783368349,23,36
0.47228607907891273,24,36
0.4564085155725479,25,36
0.43962254002690315,26,36
0.4293030574917793,27,36
0.4205275923013687,28,36
0.411698080599308,29,36
0.39815396815538406,30,36
0.3939977213740349,31,36
0.40038807690143585,32,36
0.40030305832624435,33,36
0.40035784244537354,34,36
0.3931557834148407,35,36
0.3807423934340477,36,36
0.37217143177986145,37,36
0.359078973531723,38,36
0.3543587028980255,39,36
0.3526250123977661,40,36
0.3469829261302948,41,36
0.34884013235569,42,36
0.3600146472454071,43,36
0.3669191300868988,44,36
0.37215493619441986,45,36
0.3740914463996887,46,36
0.38153161853551865,47,36
0.3860337659716606,48,36
0.38785824179649353,49,36
0.38992901146411896,50,36
0.3945671543478966,51,36
0.40367673337459564,52,36
0.39580993354320526,53,36
0.39078956842422485,54,36
0.38747357577085495,55,36
0.37518908828496933,56,36
0.3720911741256714,57,36
0.3730701208114624,58,36
0.37036827206611633,59,36
0.367007777094841,60,36
0.3707898110151291,61,36
0.3804575055837631,62,36
0.3909360244870186,63,36
0.4126945734024048,64,36
0.4349421113729477,65,36
0.46626733243465424,66,36
0.48804924357682467,67,36
0.49543147115036845,68,36
0.4982168891001493,69,36
0.49316228181123734,70,36
0.5016033238498494,71,36
0.5058931047096848,72,36
0.50624975329265,73,36
0.5039689317345619,74,36
0.5055091534741223,75,36
0.5076164691708982,76,36
0.5001991679746425,77,36
0.49383886996656656,78,36
0.4879512917250395,79,36
0.4862672807648778,80,36
0.48452778067439795,81,36
0.4808580409735441,82,36
0.4812236353754997,83,36
0.48104678094387054,84,36
0.48203530348837376,85,36
0.49953438152442686,86,36
0.5137374242767692,87,36
0.5255181100219488,88,36
0.534959714859724,89,36
0.5440573580563068,90,36
0.5490036867558956,91,36
0.560541819781065,92,36
0.5587996616959572,93,36
0.5543811656534672,94,36
0.5450181439518929,95,36
0.5312097687274218,96,36
0.5179381463676691,97,36
0.5133150983601809,98,36
0.5143303228542209,99,36
0.5110953180119395,100,36
0.5085157314315438,101,36
0.5165409427136183,102,36
0.5240760426968336,103,36
0.5306697152554989,104,36
0.5404689498245716,105,36
0.5555463433265686,106,36
0.5671971291303635,107,36
0.5754594281315804,108,36
0.5773283615708351,109,36
0.5834125503897667,110,36
0.5837620720267296,111,36
0.5867384225130081,112,36
0.5825569480657578,113,36
0.5742672756314278,114,36
0.5695687830448151,115,36
0.5689935758709908,116,36
0.5643759369850159,117,36
0.5549613870680332,118,36
0.5427099093794823,119,36
0.5374701730906963,120,36
0.5297526512295008,121,36
0.5308965910226107,122,36
0.5229715686291456,123,36
0.5141628868877888,124,36
0.5056831734254956,125,36
0.5022800283040851,126,36
0.49268481554463506,127,36
0.5010506265098229,128,36
0.505359604023397,129,36
0.5041245426982641,130,36
0.500419388699811,131,36
0.5028687890153378,132,36
0.5088898772373796,133,36
0.5115347476676106,134,36
0.5158658046275377,135,36
0.5230772327631712,136,36
0.5272560492157936,137,36
0.5302051659673452,138,36
0.5322260856628418,139,36
0.5341310650110245,140,36
0.5336888171732426,141,36
0.5421189740300179,142,36
0.5427447706460953,143,36
0.5438366755843163,144,36
0.5434962995350361,145,36
0.5342031605541706,146,36
0.5403237454593182,147,36
0.5416883714497089,148,36
0.5474612526595592,149,36
0.4852211121469736,0,37
0.5126656675711274,1,37
0.5241182539612055,2,37
0.5177550129592419,3,37
0.5153796402737498,4,37
0.5132379159331322,5,37
0.510598074644804,6,37
0.5170304197818041,7,37
0.5205681510269642,8,37
0.5274933911859989,9,37
0.5436377376317978,10,37
0.5451372936367989,11,37
0.5477088578045368,12,37
0.5467015244066715,13,37
0.544029027223587,14,37
0.5369352325797081,15,37
0.5238067004829645,16,37
0.511886416003108,17,37
0.5036375073250383,18,37
0.49407839123159647,19,37
0.4892013417556882,20,37
0.48302488029003143,21,37
0.48548072576522827,22,37
0.4856256637722254,23,37
0.47210986725986004,24,37
0.45778386667370796,25,37
0.4450674094259739,26,37
0.4344421699643135,27,37
0.4253746196627617,28,37
0.41017480194568634,29,37
0.4005667716264725,30,37
0.39751940965652466,31,37
0.4080275669693947,32,37
0.4100835844874382,33,37
0.4077659472823143,34,37
0.40912213176488876,35,37
0.40402360260486603,36,37
0.39262936264276505,37,37
0.3705347627401352,38,37
0.3672608733177185,39,37
0.3595718741416931,40,37
0.35618995130062103,41,37
0.35864488780498505,42,37
0.3681000918149948,43,37
0.36923782527446747,44,37
0.37837208062410355,45,37
0.38280194997787476,46,37
0.38443470001220703,47,37
0.3841552957892418,48,37
0.38468753546476364,49,37
0.38501864671707153,50,37
0.39201290160417557,51,37
0.40162786841392517,52,37
0.3909437581896782,53,37
0.3815987780690193,54,37
0.37562014907598495,55,37
0.36449797451496124,56,37
0.36653658747673035,57,37
0.36707650125026703,58,37
0.3655223697423935,59,37
0.35878802835941315,60,37
0.3715628832578659,61,37
0.3828703761100769,62,37
0.3909372538328171,63,37
0.4159231260418892,64,37
0.44164324924349785,65,37
0.46508152410387993,66,37
0.48027513548731804,67,37
0.4895843770354986,68,37
0.49279964808374643,69,37
0.49148261174559593,70,37
0.49996723352887784,71,37
0.5068610985763371,72,37
0.5111835151910782,73,37
0.5013037546304986,74,37
0.5018549528904259,75,37
0.5054749557748437,76,37
0.496989969862625,77,37
0.4917674483731389,78,37
0.4802160933613777,79,37
0.47395864874124527,80,37
0.47168052941560745,81,37
0.4706600233912468,82,37
0.47311239689588547,83,37
0.47065821290016174,84,37
0.46734266355633736,85,37
0.479170236736536,86,37
0.5002120080462191,87,37
0.5102521721273661,88,37
0.5248041860759258,89,37
0.5325693264603615,90,37
0.5399609617888927,91,37
0.5480801239609718,92,37
0.5456097051501274,93,37
0.5396194197237492,94,37
0.5379374027252197,95,37
0.5243323016911745,96,37
0.5111551834270358,97,37
0.5074388268403709,98,37
0.5091048087924719,99,37
0.5063263820484281,100,37
0.504222268704325,101,37
0.5079971700906754,102,37
0.5132223591208458,103,37
0.5196689032018185,104,37
0.5271818414330482,105,37
0.5337995775043964,106,37
0.5464020557701588,107,37
0.5584226734936237,108,37
0.5658706501126289,109,37
0.5723587870597839,110,37
0.5764787420630455,111,37
0.5773927196860313,112,37
0.5760979950428009,113,37
0.5733446627855301,114,37
0.5636324808001518,115,37
0.5549854077398777,116,37
0.5483568273484707,117,37
0.5436699651181698,118,37
0.5351619608700275,119,37
0.5343005433678627,120,37
0.5325337499380112,121,37
0.527298329398036,122,37
0.5211822353303432,123,37
0.5152762914076447,124,37
0.5045236810110509,125,37
0.5013908351538703,126,37
0.49521817173808813,127,37
0.5004229526675772,128,37
0.49931431835284457,129,37
0.4991919161984697,130,37
0.5017646666383371,131,37
0.5033061818685383,132,37
0.5062033864669502,133,37
0.5160914212465286,134,37
0.5243173781782389,135,37
0.5286279898136854,136,37
0.5293344408273697,137,37
0.5262460187077522,138,37
0.5341385528445244,139,37
0.5347880944609642,140,37
0.5333996713161469,141,37
0.5380641743540764,142,37
0.5367898531258106,143,37
0.5349129810929298,144,37
0.5311944521963596,145,37
0.520618287846446,146,37
0.5239826422184706,147,37
0.5384120866656303,148,37
0.5428661927580833,149,37
0.4981104708276689,0,38
0.5158514324575663,1,38
0.5246740262955427,2,38
0.5209277458488941,3,38
0.5190551374107599,4,38
0.516779787838459,5,38
0.5155804082751274,6,38
0.5251996200531721,7,38
0.5312260743230581,8,38
0.5395915284752846,9,38
0.5497358739376068,10,38
0.553128320723772,11,38
0.5562229454517365,12,38
0.5526009909808636,13,38
0.5482685267925262,14,38
0.5460153855383396,15,38
0.5281247608363628,16,38
0.5145152788609266,17,38
0.5043208976276219,18,38
0.49374025920405984,19,38
0.4929351694881916,20,38
0.4914633585140109,21,38
0.4906628867611289,22,38
0.48707472905516624,23,38
0.4756522122770548,24,38
0.46079498156905174,25,38
0.4543110243976116,26,38
0.44456951320171356,27,38
0.4379320666193962,28,38
0.4209485128521919,29,38
0.4129133000969887,30,38
0.4209529459476471,31,38
0.42388617247343063,32,38
0.4201405569911003,33,38
0.4167108088731766,34,38
0.4195420369505882,35,38
0.4169485494494438,36,38
0.40918031334877014,37,38
0.38956695050001144,38,38
0.37715355306863785,39,38
0.36733727157115936,40,38
0.36742183566093445,41,38
0.3682367503643036,42,38
0.37519101798534393,43,38
0.37697165459394455,44,38
0.3864942565560341,45,38
0.3875107020139694,46,38
0.38841474056243896,47,38
0.3839264437556267,48,38
0.3829898312687874,49,38
0.3846728354692459,50,38
0.3927471488714218,51,38
0.3992511183023453,52,38
0.3905571177601814,53,38
0.3803250715136528,54,38
0.37063804268836975,55,38
0.3648153692483902,56,38
0.37026993930339813,57,38
0.3654782176017761,58,38
0.3622400313615799,59,38
0.36372724175453186,60,38
0.3736368268728256,61,38
0.39423462003469467,62,38
0.4125143215060234,63,38
0.42925556749105453,64,38
0.44781893119215965,65,38
0.4603425860404968,66,38
0.47550428099930286,67,38
0.48426116816699505,68,38
0.49561662040650845,69,38
0.4907591165974736,70,38
0.5050414111465216,71,38
0.5095961978659034,72,38
0.5125677213072777,73,38
0.5109847513958812,74,38
0.5057591637596488,75,38
0.5043815742246807,76,38
0.4954979573376477,77,38
0.4830702990293503,78,38
0.47202466428279877,79,38
0.4645676538348198,80,38
0.4543257877230644,81,38
0.45184246078133583,82,38
0.45549799501895905,83,38
0.46264999359846115,84,38
0.4656553454697132,85,38
0.4713716823607683,86,38
0.48778293188661337,87,38
0.5009115488501266,88,38
0.5181790310889482,89,38
0.5304279662668705,90,38
0.5371009856462479,91,38
0.5377108827233315,92,38
0.5326961763203144,93,38
0.5313322469592094,94,38
0.5264342445880175,95,38
0.5171386320143938,96,38
0.5108971083536744,97,38
0.5039528389461339,98,38
0.5044254739768803,99,38
0.5043504633940756,100,38
0.5069817481562495,101,38
0.502541524823755,102,38
0.5073157087899745,103,38
0.5173784960061312,104,38
0.5188263822346926,105,38
0.5217022467404604,106,38
0.5298889465630054,107,38
0.5382453128695488,108,38
0.5456527806818485,109,38
0.5571706034243107,110,38
0.5547522716224194,111,38
0.5594629794359207,112,38
0.5615237280726433,113,38
0.562336128205061,114,38
0.5560518838465214,115,38
0.545908585190773,116,38
0.5422093570232391,117,38
0.5385632701218128,118,38
0.5354185700416565,119,38
0.5345213152468204,120,38
0.5306852236390114,121,38
0.531144542619586,122,38
0.5303566958755255,123,38
0.5271639619022608,124,38
0.5163951870054007,125,38
0.5056133354082704,126,38
0.49504856253042817,127,38
0.49617367843165994,128,38
0.4951571519486606,129,38
0.5003319652169012,130,38
0.5034380215220153,131,38
0.5074417903088033,132,38
0.5075305532664061,133,38
0.5163644086569548,134,38
0.5239140409976244,135,38
0.522283086553216,136,38
0.5269745867699385,137,38
0.5329072140157223,138,38
0.5403328984975815,139,38
0.537713497877121,140,38
0.5330773368477821,141,38
0.5306084770709276,142,38
0.5329308547079563,143,38
0.531087277457118,144,38
0.5256422627717257,145,38
0.517413342371583,146,38
0.5140751115977764,147,38
0.517229400575161,148,38
0.5238283593207598,149,38
0.5022241619881243,0,39
0.5150579232722521,1,39
0.5209192112088203,2,39
0.5218268260359764,3,39
0.5232844725251198,4,39
0.5220938753336668,5,39
0.5246954467147589,6,39
0.531340941786766,7,39
0.5393928401172161,8,39
0.5373792424798012,9,39
0.5454560220241547,10,39
0.5534299165010452,11,39
0.5544157363474369,12,39
0.5555286779999733,13,39
0.5584597401320934,14,39
0.5474064461886883,15,39
0.5290914680808783,16,39
0.5162849128246307,17,39
0.5089178923517466,18,39
0.4982130102580413,19,39
0.49580270098522305,20,39
0.4923510947264731,21,39
0.4905733624473214,22,39
0.4875978780910373,23,39
0.48146216943860054,24,39
0.47040368244051933,25,39
0.45948948711156845,26,39
0.4527229182422161,27,39
0.44843393191695213,28,39
0.43648574501276016,29,39
0.42886972427368164,30,39
0.4291562885046005,31,39
0.4315236285328865,32,39
0.4339551776647568,33,39
0.42559950053691864,34,39
0.431020051240921,35,39
0.43321629613637924,36,39
0.4273427426815033,37,39
0.41464318335056305,38,39
0.3972659111022949,39,39
0.3829992339015007,40,39
0.37599552422761917,41,39
0.3785673901438713,42,39
0.3881041333079338,43,39
0.39204052835702896,44,39
0.39158057421445847,45,39
0.38265856355428696,46,39
0.3850085809826851,47,39
0.387461356818676,48,39
